3,13
5,24
5,36
12,45
16,57
17,70
11,79
20,86
30,91
29,101
22,108
14,103
6,94
14,89
4,84
5,69
5,54
18,124
12,112
7,125
13,134
22,142
7,141
27,129
30,118
41,112
34,112
41,134
38,125
32,140
28,80
29,69
25,59
27,49
20,47
19,39
16,29
16,18
11,6
22,3
25,15
28,22
29,32
29,40
39,42
40,33
37,20
32,9
40,3
45,14
48,20
56,29
60,37
52,43
44,57
36,54
35,63
41,73
43,84
52,76
66,87
64,79
55,88
52,96
42,97
63,71
56,66
47,67
68,63
72,54
56,59
79,60
89,57
91,47
81,48
84,36
80,28
73,18
72,12
72,3
61,3
60,18
53,10
67,28
72,41
102,56
102,43
96,37
92,30
88,19
83,9
93,7
99,16
109,12
103,6
122,9
116,18
116,29
106,34
104,25
119,36
114,48
126,47
116,56
109,67
99,68
90,74
87,63
84,77
76,73
75,86
62,97
52,111
46,121
58,118
68,119
68,109
60,127
56,133
50,141
65,138
75,136
74,124
80,112
77,100
85,93
88,98
90,106
86,121
96,128
98,118
84,139
96,137
105,126
114,121
99,102
93,91
88,84
97,82
107,85
102,76
128,70
124,63
130,56
138,44
141,31
131,36
127,27
135,23
130,16
140,14
141,7
131,6
112,3
140,57
138,64
140,72
130,78
119,82
113,76
116,94
105,95
109,105
123,101
127,93
128,86
135,88
138,98
143,105
143,112
135,113
130,106
126,112
113,112
127,123
137,124
128,136
120,139
113,132
139,135
131,143
108,143
63,46
42,49
48,130
