6,11
12,6
27,5
16,16
5,20
5,38
17,34
23,26
27,16
37,12
35,20
31,32
23,40
26,50
34,44
16,55
8,51
15,46
2,66
10,66
7,58
19,65
27,59
30,70
22,73
10,75
2,75
10,81
11,88
6,94
19,93
24,79
30,88
19,106
9,109
2,117
15,118
11,128
5,139
17,138
21,130
26,122
30,113
33,103
46,99
45,109
59,110
38,119
32,130
48,132
28,140
53,142
64,138
72,132
54,128
66,117
74,122
88,130
83,137
75,142
99,138
111,128
104,122
88,120
86,110
73,111
76,100
67,97
66,106
55,111
57,94
47,87
38,79
39,66
43,57
45,45
43,34
54,38
51,30
46,21
55,23
65,10
52,12
44,2
59,3
78,19
69,25
77,11
85,1
87,11
97,26
83,31
63,36
69,41
62,48
53,55
48,65
60,66
57,74
47,74
61,86
71,85
68,74
77,73
76,60
68,56
73,51
83,56
90,49
80,45
79,38
90,39
99,40
103,48
106,24
108,12
100,12
97,5
119,5
130,4
141,7
131,16
130,28
115,21
111,32
121,33
136,35
144,25
124,46
111,43
116,58
96,57
104,61
100,70
91,66
86,70
93,80
83,86
88,93
79,94
87,102
95,107
103,105
99,89
96,113
115,118
112,108
112,97
107,81
112,69
122,67
128,57
136,44
139,51
142,57
132,65
124,76
119,81
120,92
130,91
130,81
137,88
142,80
137,74
143,70
131,98
126,116
124,126
128,132
118,135
110,140
131,143
139,139
144,128
139,116
134,111
120,108
120,98
141,99
142,105
130,104
102,97
111,87
