12,14
25,16
36,14
36,25
17,29
2,25
18,43
9,35
9,53
29,55
18,63
33,68
39,59
22,75
7,81
21,96
27,83
44,80
51,80
56,98
45,96
35,110
33,95
25,110
14,110
3,116
12,129
17,124
36,121
32,132
46,125
53,130
44,140
63,140
26,143
12,142
61,120
55,112
75,118
78,111
69,102
82,91
69,86
67,70
64,54
52,58
49,43
36,41
60,34
48,25
61,18
61,6
74,6
79,16
73,29
70,46
79,56
90,44
84,38
90,26
94,33
100,24
93,10
101,3
110,10
121,16
129,5
118,4
133,23
142,13
113,27
120,39
137,33
131,52
118,56
101,46
98,57
91,69
76,67
101,76
113,63
92,83
81,80
108,86
122,83
127,66
136,64
141,53
143,80
133,81
142,93
132,96
120,101
108,97
106,110
90,105
95,91
91,120
100,123
92,133
81,132
81,141
103,142
107,134
116,135
117,117
123,123
131,109
141,113
135,126
142,127
139,140
125,143
116,144
65,135
6,97
