3,7
16,17
8,28
18,32
30,32
33,18
18,3
42,10
57,15
70,8
80,16
98,21
88,24
73,26
61,35
46,35
43,53
29,46
22,61
13,53
4,53
3,78
11,79
26,76
26,88
41,71
55,70
48,87
63,94
54,104
40,112
39,93
28,109
14,106
4,106
8,96
3,128
11,127
25,124
33,140
16,141
49,137
40,125
50,120
66,116
58,133
70,138
77,128
79,114
78,101
76,82
64,77
70,59
61,50
77,52
79,43
99,35
107,36
120,43
129,43
144,40
140,33
128,21
122,28
112,11
107,3
137,10
133,57
142,65
136,78
121,63
100,67
99,51
88,69
88,86
91,95
102,85
104,101
100,115
92,124
102,138
94,144
120,136
111,127
115,112
119,95
123,82
112,77
132,103
140,116
134,139
123,123
