21,3
36,2
16,14
13,26
8,8
24,25
38,22
32,35
22,48
13,37
9,48
7,63
14,77
23,54
22,67
32,70
36,58
36,45
29,78
22,90
8,90
10,102
27,106
25,96
35,119
18,119
18,129
7,125
7,111
16,142
29,139
28,132
40,127
54,124
53,135
43,138
67,135
78,128
78,140
89,135
90,121
97,135
107,141
118,139
119,126
107,123
103,113
96,107
75,117
64,114
67,125
49,112
47,105
36,94
40,84
42,76
43,64
58,67
52,78
61,80
51,93
64,91
59,106
67,101
77,95
77,82
76,71
75,59
67,50
57,59
48,54
54,44
54,31
43,34
51,23
43,9
60,6
59,22
67,28
66,38
78,42
79,51
85,69
89,60
94,46
96,39
94,29
82,21
72,14
68,7
77,29
85,35
94,74
83,80
88,92
95,85
85,103
103,96
111,104
115,109
124,113
132,126
139,129
134,137
128,141
135,114
136,100
142,117
125,101
114,96
119,89
120,80
111,86
104,75
103,63
116,69
113,54
124,60
129,69
132,78
132,89
140,87
142,78
140,69
139,60
132,52
124,48
131,39
129,29
139,29
137,23
138,12
127,6
129,18
119,23
106,22
110,35
118,40
107,47
96,17
90,8
100,9
113,13
114,6
73,109
