27,10
15,20
27,26
10,31
24,40
18,45
8,49
19,59
27,54
14,6
49,27
36,35
38,47
51,45
42,54
39,60
31,67
17,78
8,84
6,111
13,95
4,93
27,86
38,76
46,67
55,60
56,74
48,84
60,90
54,102
66,104
34,109
36,96
26,100
20,112
21,126
32,123
46,126
28,136
13,131
9,120
20,138
40,138
59,132
67,129
59,118
43,113
69,112
81,114
78,124
77,138
87,129
97,136
94,123
96,114
96,108
82,102
74,93
71,85
68,77
68,62
74,50
64,46
62,33
73,24
60,21
63,9
84,9
87,33
87,50
92,42
78,66
92,64
99,52
102,69
94,82
82,84
87,92
106,112
118,119
107,126
116,137
134,123
138,138
136,115
129,107
117,97
100,98
96,88
111,83
121,81
129,93
138,96
135,80
131,72
132,62
115,66
111,54
123,50
132,45
137,37
119,39
105,39
118,27
129,28
136,20
137,8
136,1
114,11
110,5
121,3
103,21
104,13
91,22
97,5
38,12
27,21
