15,7
5,14
4,37
5,57
15,56
8,68
8,83
20,87
20,105
4,102
13,118
23,126
29,113
20,97
4,133
11,134
14,140
27,140
40,129
40,138
49,139
49,122
63,133
73,137
68,126
60,115
54,108
49,100
41,110
31,97
33,84
44,91
35,74
46,75
57,82
55,95
65,108
75,117
79,129
93,129
89,138
101,138
111,130
119,123
112,117
99,115
87,113
79,103
72,95
93,92
101,105
113,101
117,109
125,115
134,132
130,139
121,134
138,120
134,105
121,96
135,87
123,102
111,88
101,82
92,74
80,65
71,74
78,85
59,66
64,57
77,50
92,46
90,31
93,58
102,67
111,74
123,80
140,78
134,65
118,63
109,59
102,52
114,49
128,51
138,50
138,39
125,34
110,36
101,38
99,22
111,22
126,23
139,29
140,17
132,12
133,3
114,7
104,11
43,61
23,73
19,64
26,53
38,44
52,47
48,32
63,15
68,29
77,32
74,20
84,19
88,9
76,9
76,5
90,3
60,3
49,4
42,8
40,24
23,19
25,3
14,24
9,31
63,41
20,40
