13,9
14,23
3,31
11,39
11,54
15,66
24,55
26,46
26,34
26,19
30,4
53,5
40,10
48,17
35,25
35,40
39,64
25,73
20,82
3,82
3,59
4,90
19,92
8,75
7,102
20,102
8,111
27,112
13,120
11,132
21,126
34,118
10,144
40,144
37,136
25,137
49,127
59,128
63,115
49,111
32,98
35,82
40,74
48,69
54,61
50,54
57,40
54,31
56,24
62,12
67,20
78,14
93,6
108,8
118,17
116,27
100,25
88,20
79,27
72,35
83,38
90,48
69,48
81,57
99,53
105,41
96,34
113,46
128,33
132,24
134,14
122,8
143,4
145,18
143,41
136,56
140,67
146,83
139,89
135,77
127,68
122,57
127,43
117,69
118,81
127,92
130,105
135,118
136,135
148,147
143,109
120,137
124,126
110,141
111,130
102,136
99,130
90,139
83,130
79,142
68,136
54,146
72,147
89,147
28,146
5,125
57,104
57,92
54,87
42,95
49,80
58,80
72,79
68,98
78,102
81,120
90,109
75,111
99,119
100,107
113,116
117,105
117,95
108,100
97,97
86,96
86,86
86,74
76,65
70,58
91,67
106,73
107,61
105,82
94,82
67,88
81,91
37,48
44,43
50,138
93,121
78,6
148,52
73,126
46,119
48,103
61,69
126,113
