17,11
36,10
33,27
50,30
46,46
34,43
15,42
22,59
14,67
37,58
52,60
65,44
66,59
67,72
52,80
38,75
21,84
6,84
6,92
29,99
17,107
3,110
7,124
25,126
32,118
43,106
61,109
42,118
35,131
51,134
65,128
79,119
78,131
91,135
96,119
73,107
78,95
62,88
39,88
90,101
94,89
104,109
116,115
110,127
127,129
136,114
129,102
123,95
131,87
133,66
123,77
109,80
104,92
98,72
81,69
87,55
106,56
117,60
137,48
123,46
111,40
97,42
76,46
20,50
5,53
5,40
72,30
73,14
54,17
54,11
63,4
96,14
91,22
89,29
78,37
110,30
128,30
126,11
139,20
136,8
113,6
132,39
16,28
25,37
