18,11
11,28
19,40
22,57
6,64
5,49
36,54
35,41
31,23
48,24
38,33
49,40
58,27
65,15
52,10
36,10
83,17
78,29
99,5
98,22
114,25
112,11
126,18
127,5
130,34
136,48
137,68
127,73
119,59
111,41
101,36
88,55
82,45
75,63
68,55
54,68
69,76
51,54
46,81
39,67
28,68
16,83
6,81
2,106
8,97
24,97
30,90
29,113
21,125
7,119
3,135
31,138
32,122
47,131
50,112
43,100
50,93
62,106
66,89
75,100
85,91
93,84
96,69
110,79
117,90
105,60
126,103
117,112
102,116
104,97
89,111
88,124
74,134
70,115
63,126
99,130
110,132
124,122
127,138
135,115
135,92
80,84
