6,4
11,14
21,4
38,8
30,18
17,26
3,26
3,40
17,40
33,31
27,44
20,56
13,64
3,58
2,66
4,79
9,89
7,97
5,105
13,110
5,121
5,127
8,139
22,142
20,134
18,123
28,118
32,107
21,97
31,91
39,98
22,85
18,74
24,68
40,74
29,77
42,62
34,53
42,48
44,35
53,40
53,28
45,22
49,13
51,4
56,10
62,4
70,11
74,3
77,30
66,31
61,21
65,39
76,40
63,49
54,54
56,64
52,71
62,76
69,62
75,56
76,77
69,88
54,92
51,84
40,85
46,106
36,116
32,129
37,137
53,140
47,126
43,135
69,137
62,119
52,114
57,106
73,107
79,115
80,127
82,137
93,130
107,123
116,134
100,138
89,142
94,119
88,108
78,98
82,88
95,98
98,85
108,108
107,91
120,95
129,110
117,110
115,117
122,123
127,136
138,137
144,124
138,114
141,101
143,89
131,90
120,79
137,79
130,101
130,68
105,79
88,75
97,66
127,143
113,143
114,65
106,69
105,58
101,49
90,58
82,67
86,46
92,37
84,34
92,24
100,20
96,9
108,11
119,19
103,30
111,39
110,51
120,58
118,48
131,56
130,47
138,34
142,44
143,60
121,33
111,27
131,22
134,9
142,5
120,6
100,3
88,4
81,13
81,24
59,129
