11,26
9,33
26,28
22,13
42,8
25,4
6,11
14,1
23,39
16,46
5,52
4,67
5,80
18,72
18,59
29,50
31,64
40,46
37,33
46,25
59,25
58,12
47,17
68,4
73,14
84,8
99,12
104,4
114,13
116,5
126,23
127,11
136,22
138,13
142,39
134,32
134,47
125,38
118,31
108,29
92,23
96,36
83,36
82,22
69,31
67,41
54,50
51,35
49,61
59,63
66,54
81,47
94,44
110,45
105,53
116,62
124,58
135,62
135,74
129,83
127,71
119,76
106,71
91,67
85,56
79,67
67,73
54,78
45,75
36,86
28,80
21,96
11,102
8,93
4,110
8,121
19,125
21,114
29,129
30,139
18,137
7,140
6,128
41,121
32,114
32,102
40,100
48,89
55,99
64,93
74,88
88,83
92,91
102,84
114,89
104,100
93,103
78,107
81,95
66,101
69,114
61,122
56,110
45,114
52,132
46,139
41,132
57,144
68,137
76,127
85,137
97,134
87,124
100,118
110,111
121,106
127,98
136,89
144,84
136,108
121,119
108,127
122,130
141,121
135,140
118,138
105,142
17,84
33,17
