8,11
12,21
4,31
7,46
9,61
17,70
31,75
24,87
13,79
5,70
6,93
22,97
32,107
9,109
6,123
19,131
23,118
33,125
45,135
47,125
38,115
27,137
6,134
39,101
33,87
45,87
43,73
28,64
23,52
18,43
27,29
35,50
43,60
54,67
61,82
59,93
55,109
67,105
61,115
61,127
74,125
79,113
89,108
84,124
84,138
66,139
57,137
93,135
104,130
93,119
99,112
115,117
117,128
129,135
133,123
121,135
126,111
119,97
129,101
132,84
117,82
134,71
140,77
138,101
105,90
101,83
92,94
79,97
72,88
67,78
67,66
61,49
58,35
52,25
53,8
37,5
38,19
43,32
46,43
29,38
22,15
29,23
68,27
68,13
65,4
71,40
73,53
79,67
90,73
83,84
104,63
90,55
85,43
79,31
88,31
96,21
91,13
83,19
76,6
101,42
106,35
117,42
107,53
121,61
139,57
139,45
127,52
133,33
119,32
117,17
127,11
131,18
113,7
103,15
111,29
