12,13
20,5
8,5
4,19
8,25
5,34
8,46
23,28
26,48
12,69
9,76
19,84
11,89
29,94
43,93
40,80
28,81
25,66
46,65
46,46
35,47
37,28
51,22
45,7
31,15
59,33
58,50
79,31
83,21
81,10
69,16
56,14
69,6
93,22
94,6
111,9
109,23
104,27
100,43
89,47
75,48
75,59
65,60
62,75
74,73
50,78
58,91
55,101
43,108
34,106
21,105
6,107
7,120
8,135
7,146
19,147
37,148
43,138
32,132
20,133
28,117
38,119
50,117
57,125
56,138
73,134
65,148
52,152
76,152
86,152
90,141
87,128
83,117
71,116
66,108
60,113
71,98
73,88
78,106
89,105
85,93
103,98
105,106
110,121
104,129
107,141
117,134
132,129
124,147
137,147
108,153
145,147
138,136
148,124
154,119
137,113
118,108
126,100
140,99
150,106
132,85
120,87
108,87
98,91
95,80
93,67
86,79
104,74
123,78
138,75
151,64
146,82
129,60
117,60
102,59
113,40
127,46
132,38
130,22
142,17
145,53
150,32
150,22
137,5
111,50
136,52
121,29
118,15
108,16
94,36
72,39
