13,49
5,57
14,62
10,69
9,81
24,73
31,60
53,67
46,78
57,62
48,50
34,90
51,94
11,95
26,103
41,108
28,118
16,110
7,103
10,119
10,136
3,128
7,148
19,147
22,139
31,145
34,136
40,144
52,149
51,139
41,122
56,129
57,115
62,141
78,143
72,130
69,116
61,107
74,95
74,84
75,77
81,111
93,121
85,132
90,148
105,145
98,132
107,122
102,108
116,117
126,124
122,134
134,132
141,122
138,145
146,135
130,112
120,107
129,100
142,101
150,115
131,86
121,93
108,87
112,98
96,92
86,88
91,100
139,78
148,94
149,74
148,67
146,61
139,68
125,58
100,65
84,60
74,54
70,34
57,24
44,24
28,22
19,18
7,13
17,33
4,36
31,44
54,40
101,41
110,29
117,24
129,22
122,34
124,44
137,41
141,31
80,26
69,20
62,11
92,22
96,15
101,8
111,16
120,6
135,5
124,15
139,14
146,6
150,34
150,49
135,57
125,71
107,74
98,77
88,68
111,64
101,56
112,51
97,48
83,38
82,17
49,6
40,9
33,32
45,43
32,4
17,5
66,48
