7,9
22,19
10,22
5,28
19,30
21,44
9,51
13,61
5,69
5,76
16,71
12,86
4,99
19,97
11,108
4,121
10,123
20,130
11,142
7,134
4,140
22,142
20,151
4,152
35,133
32,121
24,111
25,104
36,103
35,115
45,113
49,100
48,88
41,83
42,96
28,89
28,78
27,62
38,43
42,58
39,72
50,77
49,63
51,51
46,40
36,30
30,38
35,16
22,7
45,3
48,12
43,22
48,29
62,25
62,16
61,4
61,35
70,44
64,71
64,85
58,94
63,103
57,112
63,124
56,135
46,129
46,138
38,143
35,152
44,150
61,149
70,150
93,154
87,148
95,136
76,141
67,138
81,133
76,122
78,114
68,112
76,102
73,89
73,73
76,66
77,54
81,41
72,35
73,26
76,13
72,4
81,4
91,9
88,15
87,29
98,38
91,49
89,59
90,71
82,78
92,81
102,91
98,96
91,104
84,95
94,116
87,125
102,126
111,116
101,106
112,96
117,107
124,114
118,127
113,136
103,149
119,148
120,138
134,130
131,121
144,118
151,128
145,137
141,150
131,151
130,142
153,118
149,105
135,110
140,97
127,101
124,89
152,97
144,86
150,78
152,149
133,87
139,76
144,68
151,59
149,47
138,55
132,71
126,79
113,82
103,76
103,61
117,72
118,64
114,52
126,56
123,41
135,46
136,34
149,39
147,25
136,21
150,10
125,28
124,14
134,6
116,6
108,11
114,24
111,39
104,49
98,25
60,57
102,142
