10,7
12,20
22,16
20,4
28,33
16,32
10,43
15,53
9,62
4,53
23,42
34,44
38,33
36,22
33,12
33,3
42,6
47,17
48,25
49,38
46,50
39,58
28,54
28,68
17,66
20,74
7,72
8,83
15,89
28,84
36,77
45,83
39,94
26,95
19,104
8,105
3,96
3,117
16,114
15,126
5,131
8,142
19,135
20,145
12,152
26,153
40,146
31,136
46,152
48,137
29,121
27,110
35,104
36,115
42,127
54,118
56,106
45,107
50,95
65,116
62,125
53,127
61,133
58,142
59,151
70,148
81,146
93,142
81,132
71,134
73,125
77,114
87,122
98,133
91,126
105,145
103,152
90,153
114,149
117,137
109,127
108,121
110,108
115,118
122,128
128,119
139,128
129,136
125,146
133,152
139,141
151,138
148,151
151,124
142,118
132,111
127,102
121,110
116,99
123,88
135,93
135,79
144,107
148,97
144,88
150,117
153,103
99,109
94,118
87,108
79,103
84,96
96,98
105,97
102,90
93,86
113,89
108,77
112,70
122,76
129,71
139,74
151,77
151,68
145,65
131,62
131,51
141,53
151,57
147,44
145,35
139,39
129,40
129,27
132,20
142,14
143,26
150,28
150,19
151,14
144,3
132,8
122,12
115,17
116,5
155,8
119,65
119,50
117,38
118,29
109,54
108,43
107,35
105,23
107,12
105,3
94,5
96,16
98,30
100,42
97,50
102,63
98,74
91,63
88,73
79,83
73,99
64,94
66,110
55,88
71,82
60,81
54,74
43,68
53,61
62,69
72,73
81,62
68,63
62,56
58,52
58,43
68,44
76,58
86,51
88,41
74,37
68,30
57,29
72,19
79,32
84,23
82,16
75,8
67,8
58,18
53,7
83,3
