15,4
25,11
15,20
8,15
5,25
12,33
20,40
29,29
43,37
21,25
33,51
19,51
5,54
7,43
10,72
23,71
28,64
39,61
46,53
49,62
46,73
36,79
31,91
22,89
12,94
5,88
9,107
23,101
33,105
18,114
7,121
6,131
14,132
26,126
40,117
43,125
35,130
25,138
36,140
47,135
56,139
63,130
53,126
71,117
62,115
46,109
50,118
56,106
70,105
82,96
67,95
54,94
42,94
47,83
61,85
56,75
70,74
62,64
61,51
53,40
46,27
38,16
41,7
61,27
72,30
78,24
77,13
67,18
54,16
64,8
55,4
95,16
89,29
77,39
72,51
68,41
91,58
84,50
77,62
94,49
92,38
103,29
106,47
106,59
94,71
84,71
78,84
90,81
101,81
95,91
106,93
101,102
94,116
84,121
84,108
76,132
69,138
84,141
88,131
94,138
100,125
106,137
115,138
117,121
109,115
116,105
130,108
126,120
122,113
137,117
131,130
123,141
138,141
138,104
134,95
122,92
124,79
136,82
142,90
141,74
134,67
123,60
114,68
116,83
119,49
129,49
131,34
141,50
120,36
114,19
126,21
135,18
139,6
129,7
115,5
106,10
90,3
89,15
