8,7
14,17
19,28
9,30
14,44
11,60
10,74
19,78
9,90
26,106
13,96
9,105
17,111
15,124
5,124
11,136
27,128
40,120
47,137
56,132
19,136
35,140
38,107
29,84
27,68
36,73
38,82
45,96
55,106
59,120
72,131
82,140
81,128
71,117
64,103
60,91
49,87
45,74
50,66
49,57
36,61
26,52
30,44
20,38
30,33
30,20
30,5
22,3
43,7
41,23
40,36
52,42
44,47
53,31
50,18
60,23
67,12
68,4
55,3
79,6
81,19
75,24
88,28
81,35
68,31
64,44
65,55
65,65
60,78
73,88
76,100
77,114
94,128
105,135
93,143
59,139
125,140
113,131
114,117
114,103
111,95
103,81
92,71
91,78
96,88
101,102
105,120
94,115
91,96
82,89
80,75
77,65
75,50
86,43
99,37
102,28
108,19
91,12
98,4
113,4
127,3
138,8
120,13
129,21
141,29
136,39
133,44
120,36
109,29
111,41
102,52
102,65
92,55
107,72
116,62
121,49
132,59
135,65
124,71
113,80
118,93
131,82
142,76
133,91
128,99
125,108
141,92
140,106
133,115
122,119
128,129
136,137
142,127
144,115
105,111
87,135
31,95
25,118
30,135
141,47
89,62
80,59
43,128
71,77
