5,7
14,18
3,18
5,34
5,50
8,59
20,65
21,81
7,79
7,86
12,98
19,95
25,109
16,111
3,114
6,127
16,124
24,135
10,138
27,118
31,126
35,138
46,133
37,118
38,105
33,94
31,79
30,69
33,55
21,47
16,40
11,29
23,34
42,31
48,40
36,43
34,25
25,19
30,10
20,5
42,3
45,10
50,23
57,31
69,26
56,14
69,6
86,12
92,21
77,19
80,28
75,37
68,48
52,49
47,58
38,72
47,73
57,64
71,65
83,63
75,73
61,77
63,90
48,89
38,86
80,48
92,48
87,37
96,33
103,42
113,29
101,20
96,6
110,6
117,14
122,24
127,33
120,41
137,41
136,21
134,11
124,6
128,52
119,59
104,55
97,65
85,75
76,88
87,92
95,84
106,71
107,89
115,81
126,72
134,61
139,74
131,87
137,99
137,111
133,121
124,134
136,133
126,117
125,98
112,100
115,114
116,130
100,134
104,121
94,121
93,134
102,106
90,100
82,114
75,100
64,103
48,104
49,115
58,115
69,115
71,121
65,130
56,127
74,138
51,138
60,136
81,130
8,71
51,97
