6,17
13,6
17,30
4,33
5,45
18,43
28,38
36,31
32,17
34,7
42,18
61,15
51,4
60,27
40,39
31,46
17,54
7,58
5,71
8,78
19,72
18,62
26,70
35,61
46,65
60,66
56,53
56,42
41,49
69,48
78,45
72,34
87,32
92,48
100,24
97,13
86,20
77,24
71,16
69,9
85,9
107,8
117,21
97,36
110,32
115,45
127,43
128,31
127,10
139,12
136,4
133,20
146,25
153,37
151,49
141,42
134,58
121,58
135,65
146,59
154,69
137,74
154,82
145,88
150,93
143,103
137,95
134,106
142,113
152,113
153,103
151,124
142,124
134,117
130,126
136,148
133,138
147,143
119,137
118,124
119,111
125,99
114,103
105,115
101,124
99,137
110,146
97,151
87,141
84,131
72,130
60,137
64,149
75,151
46,142
49,131
50,119
51,109
61,125
59,114
69,115
80,121
79,108
92,102
98,110
100,100
91,118
109,91
112,78
125,72
131,88
70,58
81,57
96,57
110,57
98,69
95,78
94,94
89,85
84,72
70,68
72,75
75,83
78,95
67,90
64,84
55,78
52,85
41,82
35,76
32,90
25,82
19,99
15,93
9,108
20,114
8,119
12,127
22,132
10,140
27,143
9,150
24,151
28,107
42,97
51,96
67,102
49,151
73,139
4,95
41,110
41,119
37,136
110,130
