10,6
3,10
2,3
10,21
3,24
13,29
6,37
16,46
10,49
4,51
7,66
22,61
27,54
32,45
27,37
24,21
21,11
21,1
36,3
35,10
45,16
35,27
38,33
49,38
51,28
44,24
59,17
61,30
62,39
70,37
66,45
55,47
43,49
39,60
27,67
36,79
26,82
17,75
4,81
14,91
14,102
4,98
10,115
3,112
21,114
28,106
35,93
26,94
43,99
46,112
37,115
34,127
46,121
38,136
54,133
23,134
13,136
14,125
25,124
4,133
29,142
70,140
66,132
62,125
57,118
60,108
56,102
56,93
47,88
56,79
51,71
52,56
62,73
72,68
77,77
70,86
78,98
66,99
69,118
77,110
76,124
78,134
81,142
94,142
92,134
89,127
101,116
106,123
104,140
121,143
119,134
128,135
132,131
144,130
139,139
134,142
125,121
125,108
117,118
107,109
88,113
92,102
89,90
81,87
99,80
91,70
82,68
95,57
80,56
76,41
84,35
75,28
69,16
69,3
80,11
88,20
92,11
84,4
99,18
92,30
102,30
90,46
100,48
112,42
110,53
103,66
112,69
108,75
119,80
106,85
101,94
101,102
110,103
115,93
122,89
123,99
136,105
136,92
130,82
123,71
138,76
132,62
126,55
117,60
116,48
118,35
131,39
140,52
140,36
129,23
126,32
138,14
119,19
107,10
112,4
101,2
125,12
119,6
138,3
144,60
136,115
143,119
143,46
137,26
51,6
40,40
65,52
64,60
75,60
