8,15
13,11
10,3
3,32
4,22
9,29
15,22
25,18
21,12
29,3
29,11
42,13
38,7
48,4
50,10
46,16
39,28
34,21
28,29
34,37
25,38
16,30
18,40
10,40
3,38
4,55
4,47
13,50
25,48
32,47
28,54
20,56
12,60
3,64
8,72
4,76
18,68
26,63
34,58
40,56
50,63
42,66
33,68
28,71
18,77
8,79
13,85
8,88
6,102
13,94
18,90
23,83
30,78
40,73
46,72
48,79
42,84
30,91
29,98
21,104
15,108
6,107
5,115
5,122
14,127
16,118
22,124
26,114
32,105
37,114
40,124
31,124
48,122
50,114
44,104
39,98
38,91
49,100
56,109
45,96
56,93
49,86
58,79
63,91
72,90
71,99
63,101
66,110
60,117
57,122
68,122
64,129
56,127
44,128
79,121
71,115
76,107
79,96
81,103
84,112
95,114
91,121
84,126
94,128
98,121
103,115
113,112
110,121
104,129
112,128
118,123
123,115
127,124
123,129
124,108
116,104
105,105
98,96
94,101
90,96
85,87
93,89
89,80
86,70
78,76
78,68
69,72
73,59
67,64
63,63
61,59
57,70
54,57
53,49
54,43
46,40
44,48
40,46
47,28
54,34
62,43
71,40
71,51
63,33
56,26
57,16
54,4
63,8
66,22
74,29
75,20
73,13
81,12
86,20
82,4
87,9
94,14
94,25
83,30
80,39
79,49
86,56
83,64
94,62
96,54
90,44
91,37
98,34
101,44
110,35
105,29
101,22
103,12
100,2
89,4
107,8
114,19
113,26
108,21
116,9
122,14
123,5
128,19
122,24
120,33
129,39
125,45
117,41
110,44
106,50
102,61
117,54
126,58
127,64
129,74
120,75
120,65
111,71
105,68
96,71
107,77
99,80
108,89
101,90
108,98
116,93
116,86
126,92
124,83
121,98
129,85
91,107
63,84
