7,5
16,12
30,4
34,13
24,25
9,28
23,43
12,52
4,38
41,43
34,30
51,24
49,15
44,4
64,8
74,4
75,17
63,24
64,46
53,48
38,60
29,65
24,55
10,72
6,86
21,92
26,81
25,114
11,119
7,108
5,139
25,138
39,125
37,114
47,116
56,131
46,140
50,96
40,81
34,100
77,137
70,123
61,105
65,88
52,80
53,65
67,74
72,60
81,74
89,80
79,91
87,99
80,109
86,125
94,115
97,135
104,140
115,136
105,122
124,125
129,139
141,140
139,129
132,115
132,104
118,110
104,104
101,95
115,93
131,86
115,80
101,79
101,68
111,60
102,52
88,57
84,46
81,29
87,2
89,15
95,26
100,38
111,44
122,50
138,54
125,68
140,68
125,36
116,25
103,7
116,11
129,20
137,33
141,19
131,8
123,3
20,106
53,33
