24,15
9,4
7,28
11,40
22,53
9,60
8,76
26,68
18,87
34,90
23,104
11,108
26,124
9,134
25,140
41,144
41,133
41,117
50,96
65,91
66,115
54,117
69,133
58,135
87,142
100,133
86,119
102,114
116,122
127,111
112,104
127,93
138,110
138,127
124,138
113,143
130,77
117,85
106,81
101,94
93,99
76,102
77,82
92,84
84,65
75,66
59,75
42,73
53,59
38,59
43,48
72,47
54,26
44,35
28,32
38,22
58,9
47,11
76,7
79,25
69,29
85,45
98,51
92,32
110,33
124,37
120,51
128,57
142,58
118,70
100,63
144,77
136,38
120,21
110,7
101,15
86,5
134,6
145,23
