7,7
11,17
9,32
7,43
13,50
9,63
8,72
5,87
5,99
8,104
5,112
7,121
5,129
7,143
16,149
15,136
19,124
21,113
22,103
17,94
15,82
24,87
24,76
17,71
23,57
30,46
21,40
21,10
34,4
31,16
28,29
37,24
20,21
33,34
40,46
36,56
29,67
33,78
42,86
37,92
33,105
32,116
30,127
21,139
34,143
26,149
35,151
48,150
47,141
41,131
43,122
51,116
44,105
59,111
55,102
65,103
61,94
50,93
53,87
62,82
57,70
53,81
47,73
47,60
41,65
48,48
47,36
47,26
41,13
51,17
52,9
45,4
62,6
64,17
60,27
58,38
56,51
65,50
62,60
73,59
66,70
76,84
80,74
85,90
74,94
80,103
75,113
71,121
61,131
57,124
52,130
56,141
60,152
71,150
78,142
70,137
78,130
85,131
90,139
84,151
83,122
87,111
89,103
98,91
102,68
93,80
88,64
98,57
96,44
86,50
73,38
88,37
97,33
96,24
81,28
71,26
76,17
87,18
97,11
86,6
72,9
102,4
111,10
114,17
123,24
113,37
107,46
109,56
114,65
119,46
128,51
128,39
139,33
136,20
131,15
122,7
140,7
150,15
148,29
146,43
135,45
139,58
148,50
128,65
114,75
110,89
106,100
101,111
94,119
97,133
102,122
113,113
115,123
127,113
120,102
127,100
127,90
125,80
139,72
148,76
154,63
135,84
147,90
136,96
146,98
136,103
137,117
148,113
147,123
135,129
127,126
120,133
129,142
145,145
143,137
152,152
135,153
123,153
112,149
100,142
108,137
97,152
103,81
113,82
152,133
131,6
106,27
