7,5
2,16
16,22
21,8
33,13
35,3
24,27
15,40
5,37
4,26
25,51
18,65
5,58
33,60
23,77
9,78
5,69
8,93
17,93
29,92
37,80
41,94
40,107
25,107
24,118
16,122
14,111
2,118
5,133
6,140
18,140
17,131
27,130
42,128
34,136
48,136
54,127
45,114
55,108
53,96
63,119
63,133
77,135
78,125
78,118
73,114
68,102
76,90
62,85
53,78
44,63
55,60
61,68
55,49
42,51
33,40
50,36
43,23
51,9
57,25
65,15
59,3
76,26
63,38
66,55
76,48
79,18
80,3
81,9
95,4
93,14
86,30
92,40
90,58
76,62
75,78
87,89
92,72
101,83
108,97
94,99
93,114
78,107
90,130
99,136
89,140
103,124
112,134
123,140
135,135
125,127
129,117
140,123
115,120
106,118
104,108
120,106
131,100
141,109
139,96
128,84
125,74
113,75
114,92
103,70
116,63
135,62
138,77
139,47
125,54
127,42
114,42
115,54
100,50
103,63
104,29
104,18
109,4
115,20
118,30
130,31
131,21
133,9
123,4
124,15
141,33
73,33
