5,6
4,20
17,22
19,9
33,20
41,10
38,2
53,8
67,14
79,27
82,10
98,11
111,14
121,21
133,25
141,23
135,13
144,2
140,46
137,57
125,51
119,37
107,33
91,29
1,38
8,32
23,34
44,27
45,38
64,33
81,42
72,57
53,47
51,62
41,57
41,48
25,52
17,48
3,54
6,76
20,71
16,87
12,99
10,111
11,131
24,130
13,143
27,143
35,131
40,113
26,107
39,94
34,81
38,66
47,76
66,88
54,94
63,110
52,116
64,126
51,133
43,144
57,145
79,142
74,133
88,128
94,142
109,144
108,131
102,118
88,109
78,119
76,101
78,84
83,66
89,82
94,99
84,93
109,106
109,90
126,95
122,109
114,123
123,140
132,132
139,112
142,99
132,84
119,76
104,74
96,63
102,50
114,62
127,69
145,89
137,72
143,140
136,119
