7,16
3,7
14,6
27,10
16,19
25,24
37,25
25,36
17,32
13,43
4,48
2,38
4,31
11,27
5,58
12,53
25,47
26,56
15,63
8,73
22,71
35,65
33,72
17,85
8,81
4,89
4,99
11,95
19,104
6,108
7,119
22,112
30,112
24,122
16,128
6,134
11,144
18,135
29,128
36,122
45,114
43,105
45,95
33,101
36,91
26,93
42,132
39,139
24,141
39,147
47,145
58,143
55,132
54,125
56,112
56,101
59,89
71,94
70,104
68,114
67,127
67,135
68,145
78,143
81,132
81,118
87,111
81,105
87,97
82,87
80,75
71,84
91,77
94,88
100,104
94,123
104,113
107,123
105,134
94,134
90,145
103,144
118,139
130,142
138,148
141,141
135,122
131,130
141,131
144,119
138,106
119,117
112,106
116,95
115,86
129,90
125,77
118,72
107,67
103,77
103,87
146,94
135,99
126,106
135,85
139,79
142,64
131,65
132,54
147,51
140,44
129,40
135,32
140,23
146,34
142,13
139,5
132,11
129,20
125,33
121,48
118,59
110,56
113,41
116,28
119,15
122,3
113,5
98,5
103,10
108,20
107,32
102,43
101,60
98,72
86,67
73,64
77,59
90,55
91,45
90,35
96,24
84,24
92,15
86,3
80,8
55,6
57,12
63,14
70,26
66,32
76,39
68,52
80,51
65,79
63,69
60,55
59,44
47,82
38,81
43,72
48,61
39,57
38,47
37,37
48,28
48,40
49,53
55,23
40,16
31,4
39,5
48,10
116,129
