10,21
14,8
23,21
28,30
15,34
6,43
10,63
15,53
23,41
28,54
20,63
15,76
8,91
10,100
13,110
18,119
10,138
6,129
25,131
33,123
26,111
25,99
19,87
33,82
37,97
36,112
45,127
36,134
26,138
53,134
60,128
54,120
49,102
45,110
49,93
47,84
40,69
51,74
27,70
41,53
38,39
51,47
49,33
43,22
35,14
27,6
44,6
54,15
61,5
75,15
73,5
66,23
60,32
87,4
105,4
96,12
90,19
82,27
70,36
60,41
54,60
67,52
81,47
86,37
99,37
112,18
109,29
124,24
123,14
125,5
137,20
139,32
140,42
122,49
109,46
100,54
83,59
75,65
62,74
68,81
81,76
62,92
57,104
64,118
72,109
73,124
88,125
79,135
69,136
97,133
110,136
116,132
110,117
94,118
99,108
88,107
83,101
77,91
85,85
99,80
95,72
105,66
110,75
123,68
126,55
114,60
135,53
139,67
128,38
131,84
119,85
111,91
116,105
94,99
126,107
122,117
130,128
133,118
139,133
124,137
137,96
122,93
138,111
110,124
