19,7
7,6
5,27
23,25
13,41
1,43
13,55
26,48
33,34
40,24
38,13
43,4
50,9
59,5
72,14
59,23
77,30
67,41
57,52
50,37
44,51
35,63
52,66
40,77
27,83
15,71
13,87
4,88
5,65
11,100
6,112
5,129
17,125
24,114
29,102
43,90
51,82
62,72
67,56
81,49
85,41
98,37
110,34
121,23
103,24
86,22
101,17
92,11
111,8
131,8
126,36
116,45
105,50
91,54
85,66
101,70
110,61
71,65
73,78
66,92
57,96
47,105
38,115
40,129
27,130
53,124
65,135
66,122
62,109
74,105
77,117
83,131
94,118
87,105
84,92
93,82
94,97
108,85
112,105
100,106
121,90
119,74
122,64
128,53
134,64
134,78
132,104
116,117
101,130
120,131
131,120
111,97
134,134
