FrameNumber, NCC, OriginalFrameNumber, Strip0_NCC, Strip0_XShift, Strip0_YShift, Strip10_NCC, Strip10_XShift, Strip10_YShift, Strip11_NCC, Strip11_XShift, Strip11_YShift, Strip12_NCC, Strip12_XShift, Strip12_YShift, Strip13_NCC, Strip13_XShift, Strip13_YShift, Strip14_NCC, Strip14_XShift, Strip14_YShift, Strip1_NCC, Strip1_XShift, Strip1_YShift, Strip2_NCC, Strip2_XShift, Strip2_YShift, Strip3_NCC, Strip3_XShift, Strip3_YShift, Strip4_NCC, Strip4_XShift, Strip4_YShift, Strip5_NCC, Strip5_XShift, Strip5_YShift, Strip6_NCC, Strip6_XShift, Strip6_YShift, Strip7_NCC, Strip7_XShift, Strip7_YShift, Strip8_NCC, Strip8_XShift, Strip8_YShift, Strip9_NCC, Strip9_XShift, Strip9_YShift, XShift, YShift
1, 0.9925474524497986, 1, 0.9862760305404663, -2.9988014179897675, 2.9993482316937303, 0.9871096611022949, -5.998862102697359, 5.004980640348776, 0.9822750687599182, -7.001386317474385, 3.997228693143029, 0.9841363430023193, -9.00035122284325, 2.0006750444479735, 0.985008716583252, -9.000988698959532, 1.0019853319155914, 0.974084198474884, -9.000283193639348, 0.0013580219315372233, 0.9909392595291138, -1.9996838224981417, -0.0008789992236017952, 0.9895888566970825, -0.9994927157980555, -0.9995132860973115, 0.9905248284339905, 0.9992754094582779, -2.0004049850721373, 0.9893310070037842, 1.998252123666532, -0.9953842200271765, 0.9889119267463684, 2.0007286862738454, -0.0031296496999289047, 0.9872937202453613, 0.00201753887010625, 0.9958638526085224, 0.9850150346755981, -1.0008135809222551, 2.0011326785221684, 0.9828948974609375, -3.003143637403241, 3.0007461075636, 0.9898462295532227, -4.000346146343503, 3.999284778184517, 25, 26
2, 0.9921401739120483, 2, 0.9876601696014404, -6.000326394555614, 2.000893982288634, 0.9836460947990417, 2.0006242023167147, 4.003102899479245, 0.9805666208267212, 2.9993683374597424, 0.9990738047770833, 0.9820300936698914, 1.9998060811701777, -4.927688564748678e-06, 0.9774796962738037, 3.0001634963923607, -1.998996908413062, 0.9809547662734985, 1.9998243433432208, -2.999976037609997, 0.9891968965530396, -4.999222645652523, 0.0002142369548536749, 0.98794025182724, -2.000049333868276, -0.0008348465064784705, 0.987306535243988, -0.9990788506558204, -1.0003967127144051, 0.987024188041687, -0.0009190257459152917, 0.0035436495424505665, 0.9841451048851013, -0.0009267425626973136, -0.998781977938819, 0.9834107756614685, -1.0005614794124824, 0.0004988550306848083, 0.9846384525299072, -2.0000981563126032, 1.0009685463573987, 0.9834020137786865, -16.999201536859573, -30.00124206202065, 0.9887518286705017, 1.0000839702186681, 1.9993452138218117, 22, 33
3, 0.9918894171714783, 4, 0.9867474436759949, 4.999016052267521, 8.000459026499522, 0.9878689050674438, 0.0005869050280011834, 2.007619582111488, 0.9864040613174438, 1.0014288110258889, 1.9966953349844516, 0.9867602586746216, 1.9988199424318367, 0.9985675646502727, 0.981971025466919, 2.0006116812485573, 1.0000504876900322, 0.984673261642456, -0.0005782525607429534, -1.002075067289013, 0.9894741177558899, 6.000222447319672, 4.998512757536254, 0.9889426231384277, 6.000164115935476, 2.0005264253885713, 0.9901591539382935, 4.999357532893129, 0.0015363692148895325, 0.9896584153175354, 4.000027293483953, -0.9960228310050923, 0.9878513813018799, 2.0011570089209556, -1.0025835223659953, 0.9887453317642212, -0.9992211794643708, -1.002884967581764, 0.9856826066970825, -3.0005867549044893, 0.0007270681563795733, 0.9866329431533813, -3.0028663954221173, 0.9999859355505691, 0.9913731813430786, -2.0008609559765915, 2.001186063604905, 33, 39
4, 0.9940676093101501, 5, 0.9839457869529724, 3.9970126796391696, 11.000793248834174, 0.9883330464363098, -0.0003785524934727391, 0.004284006767647952, 0.9871373176574707, 0.9980234680565445, -0.00027205686541265095, 0.9862456321716309, 1.0008924886584367, 0.997681132439368, 0.9854006171226501, 2.0019515052068897, 0.003664198301464694, 0.9843703508377075, 1.9998013844242593, -0.003396312174174909, 0.9902329444885254, 3.9985385601241745, 7.000718824090114, 0.9907042980194092, 3.0005704591090563, 4.001680501639726, 0.989646315574646, 2.9991300922520594, 1.9999684548843817, 0.990334153175354, 2.0003004054402282, 1.002223970407016, 0.9903286695480347, 1.9999501310077505, -0.00046395809934551835, 0.9877126812934875, -0.001031284563026702, -1.0002581185540862, 0.9876682162284851, -1.9998715496005843, -0.9973991388254717, 0.9874556064605713, -2.0031888641276225, -1.0004166831203065, 0.9915413856506348, -1.0012285466555255, -0.9982952852329277, 30, 36
5, 0.9935353398323059, 6, 0.9882466793060303, -3.0001312945172884, 6.000612940105144, 0.9881073832511902, 0.0012482536739213401, -2.9990591963653515, 0.9887457489967346, 1.9984677427649302, -3.003757870418383, 0.9847681522369385, 3.998313543674641, -3.998646272258611, 0.9837524890899658, 7.002765921892262, -2.998363626338744, 0.9855455756187439, 8.997304424231814, -3.0018541311845297, 0.9909385442733765, -2.0002845696072598, 4.999719574653994, 0.9901320934295654, -0.9995441738522857, 3.999515647844561, 0.9875598549842834, 7.94094098921505e-06, 1.9990149572227267, 0.9891711473464966, 1.0013343948372864, 0.9995115342571808, 0.9892717599868774, 0.999687331556899, 0.0003647907432196007, 0.988186776638031, -0.9998673325750644, -0.9990741305503548, 0.9867362380027771, -1.9998749638670148, -0.9977826914035575, 0.9864856600761414, -3.000175114018731, -1.9992109974657524, 0.9910207986831665, -1.001107482330596, -2.0008110355094573, 33, 34
6, 0.9913766384124756, 7, 0.9830249547958374, -1.0019374806962702, 8.999727036197015, 0.9887773394584656, -12.99934908066399, -4.999736527382481, 0.9891970753669739, -12.001300232370028, -4.002263214849165, 0.9880247116088867, -12.004047488528371, -3.9982011422941923, 0.985472559928894, -11.000636362387525, -3.9983001684577175, 0.9869518280029297, -9.999332966336397, -5.001557107228393, 0.9891401529312134, -0.9998450689280531, 5.001190443994744, 0.988311231136322, 0.9984987248260353, 2.0016528134908924, 0.9897764325141907, 1.9995559514882757, 1.9976855424956312, 0.9891729950904846, 0.9999043455721335, 0.004632402353450971, 0.9885568618774414, -0.9986473682411372, -1.0005704054117928, 0.9861420392990112, -5.000325850859028, -1.999106232792883, 0.9887886047363281, -8.99933425835789, -1.9976091585110396, 0.9840191602706909, -11.001701857883148, -3.0006042983329166, 0.9913148880004883, -12.001199197709525, -4.000915535904653, 43, 26
7, 0.9908794164657593, 8, 0.9851312041282654, 8.99984204415425, 11.001163578584002, 0.988763689994812, -1.9998628779790124, -1.9974087436576156, 0.9871390461921692, -2.0013462379180424, -2.0023120977548956, 0.986669659614563, -1.002689613637898, -1.99827874307897, 0.9817193746566772, 0.000747824639972805, -1.9982964877966083, 0.9856268167495728, 1.9998341836526805, -2.001902665622765, 0.9904889464378357, 7.999563375970638, 10.000222814611035, 0.9905274510383606, 7.998990758781247, 9.999584060224109, 0.9896214008331299, 7.999068319040987, 8.00254113358126, 0.9908366203308105, 7.999165270153611, 7.000905528594444, 0.9858158230781555, 7.99961948822461, 4.000141666470995, 0.9847096800804138, 5.001136795332442, 1.9975297043672242, 0.984764575958252, 1.9991871755719615, 1.000730641306916, 0.9866974353790283, -0.0013048640445418869, 0.0017131398190031177, 0.9918932914733887, -1.0003961434093895, -0.9995440993881743, 22, 15
8, 0.993159294128418, 9, 0.988257646560669, -1.9999329996716426, 6.998649129356593, 0.9882457852363586, -0.001224299538009177, 0.0014168159143537196, 0.98634272813797, 0.0007118469679880945, -0.004705751932419844, 0.9860729575157166, 0.9998636924749036, 0.003449369805935021, 0.9838665723800659, 4.000587715199728, 1.0003432825586742, 0.9849628210067749, 4.000913254339125, 0.9992353752582517, 0.9917877316474915, -2.0001560741281423, 4.999411277720164, 0.9906405806541443, -1.0001758955295372, 3.0011714277584645, 0.9904975891113281, 0.9975886303980133, 1.9999854496974478, 0.9882336258888245, 2.000472043572586, 0.0001799302370955047, 0.988610029220581, 3.0002503808312184, -0.004060180947021763, 0.9876616597175598, 0.0009418189655860942, -1.004876008603759, 0.9888626933097839, -1.0007094433654373, 0.000528031975079557, 0.9819537401199341, -2.000473685370025, -0.0014923579267360765, 0.9916907548904419, -1.000548639093509, -0.0006742207111756215, 36, 12
9, 0.9932823777198792, 11, 0.9869347214698792, -5.99983313599553, -2.999596653523369, 0.9827931523323059, -1.0010286831557238, 4.00543304812453, 0.9781595468521118, -3.002526256245403, 0.9966340333111816, 0.9821265935897827, -5.001730295180977, 1.9980470037407372, 0.983666718006134, -5.9992654013111775, 1.0008479137819677, 0.9814306497573853, -4.999829495150564, -0.0012165809321800225, 0.9905515909194946, -2.9995114663078652, -1.9993113998341556, 0.990094780921936, -0.9992140612191491, -1.000148823937323, 0.9893820285797119, 0.9983988169289972, -1.9983512563509578, 0.9885155558586121, 0.9992150779128792, -1.9968390989783984, 0.9860767722129822, 0.9998886204940618, -2.001205372636747, 0.9871032238006592, -0.001552957264848942, -0.9989920513989716, 0.9864098429679871, -1.0005447600855177, 0.0020475404110129602, 0.9863600134849548, -2.0003080568508693, 0.9996933945241153, 0.9902347326278687, -0.9997906325245225, 1.9992757747412497, -31, 14
10, 0.9931496977806091, 12, 0.9862852096557617, 0.0010174649252405743, 5.99737027723182, 0.9845117330551147, -3.0007980931295606, -1.996202985827722, 0.9850997924804688, -2.9999872729850523, -2.0021357451183803, 0.9833900928497314, -3.9999215423941905, -1.9989121276683477, 0.9813129305839539, -0.9988901588334045, -2.9991575929993814, 0.9813889265060425, -1.0019913138012555, -4.001659088539782, 0.9895545840263367, -0.001191130478034097, 4.000629653651565, 0.9895805716514587, -0.9989252478942632, 2.9999721629443314, 0.9893680214881897, -0.0007714623085348649, 1.9982892392472706, 0.9891260862350464, 0.999677824404472, 1.0012787462230222, 0.9871532320976257, 1.0005006083562478, -0.002753019492445219, 0.985346794128418, 0.9985442325754263, -0.0013065086484687072, 0.9863104224205017, -0.9997426980879851, -0.00016551386949004154, 0.9836892485618591, -13, -37, 0.9892898201942444, -1.9989263393237309, -1.0004949244637942, -27, 18
