FrameNumber, NCC, OriginalFrameNumber, Strip0_NCC, Strip0_XShift, Strip0_YShift, Strip10_NCC, Strip10_XShift, Strip10_YShift, Strip11_NCC, Strip11_XShift, Strip11_YShift, Strip12_NCC, Strip12_XShift, Strip12_YShift, Strip13_NCC, Strip13_XShift, Strip13_YShift, Strip14_NCC, Strip14_XShift, Strip14_YShift, Strip15_NCC, Strip15_XShift, Strip15_YShift, Strip1_NCC, Strip1_XShift, Strip1_YShift, Strip2_NCC, Strip2_XShift, Strip2_YShift, Strip3_NCC, Strip3_XShift, Strip3_YShift, Strip4_NCC, Strip4_XShift, Strip4_YShift, Strip5_NCC, Strip5_XShift, Strip5_YShift, Strip6_NCC, Strip6_XShift, Strip6_YShift, Strip7_NCC, Strip7_XShift, Strip7_YShift, Strip8_NCC, Strip8_XShift, Strip8_YShift, Strip9_NCC, Strip9_XShift, Strip9_YShift, XShift, YShift
1, 0.9990318417549133, 1, 0.9995644688606262, 0.999943307670577, -21.999984378667904, 0.999371349811554, -0.9999677420453992, 2.0000296153148156, 0.9994683861732483, 1.2881922387464328e-05, 7.000038466331205, 0.9993533492088318, -0.9998468551290784, 13.000016911029036, 0.9990953803062439, -1.0000085309467153, 19.000004461499202, 0.9992795586585999, -2.0000763847228598, 24.000002346961537, 0.9995489716529846, -2.9999051513979964, 35.999917350971316, 0.9995601773262024, 2.000035037306361, -20.00001315938276, 0.9994680285453796, 3.999986208633203, -17.000035204018985, 0.9995448589324951, 5.9999539773155846, -15.000022656692124, 0.9995515942573547, 5.999931303618581, -10.999962638135571, 0.9995030760765076, 4.000103868475591, -10.000000740886037, 0.9993783235549927, 1.0000592167155702, -5.000029249492513, 0.9994961023330688, -2.000062873861964, -2.999961846054134, 0.9994763135910034, -2.0000015636718445, -3.000042797875892, 0.9993847012519836, -1.9999224992545663, -0.999991406882998, 15, 3
2, 0.9989781379699707, 2, 0.9995599389076233, -4.0000387128877435, -24.99996475816083, 0.9993627667427063, -0.9999241585642125, 3.000063632578758, 0.9995046854019165, -1.0000147925120189, 9.000027683277494, 0.9993556141853333, -2.0000082400454886, 15.000062963334358, 0.9990833401679993, -2.00000455070753, 19.999919537099856, 0.9992399215698242, -1.0000986823510232, 23.99992941709047, 0.9995722770690918, -1.9999285175519788, 33.99999789777803, 0.9995763897895813, -2.9999986096004108, -22.000012506696095, 0.9994467496871948, -0.9999794036974521, -19.000030259045417, 0.9995121955871582, 1.0000659153927671, -19.0000092781861, 0.9995285868644714, 2.000049797590208, -15.999938301405848, 0.9993936419487, 2.0000247359826204, -16.00001651086663, 0.9995005130767822, 1.0000302508060201, -10.999974878980652, 0.9995706081390381, 5.2594061628497e-05, -7.9999357106468665, 0.9994395971298218, -0.999995725908235, -5.000046828664836, 0.9992443919181824, -2.000096422880361, -1.0000177491861564, 14, 0
3, 0.9990452527999878, 3, 0.9995419383049011, -5.000069963526727, -25.000017188226927, 0.9993585348129272, -2.0000251953459127, 5.999964587872796, 0.9994296431541443, -1.9998875876842988, 10.000034980925705, 0.9992952346801758, 0.9999272092998126, 15.99999316806037, 0.9990707635879517, 2.000029223904505, 23.999945890827064, 0.9992527365684509, 1.9999899227997702, 27.99993167788415, 0.9995689392089844, 3.00002002168344, 37.999924473215856, 0.9995676279067993, -4.99989643616243, -21.999976566537725, 0.9994599223136902, -3.0000062101706675, -17.000008991388555, 0.9995532035827637, -1.000009835476689, -13.000016648937361, 0.9995359182357788, 3.957290896039467e-05, -8.999924977931244, 0.9995108246803284, 0.9999196899739928, -7.00001138898989, 0.9995175004005432, 0.00010766932919636929, -4.000017909809571, 0.9995359182357788, 1.6104996205967836e-05, -2.9999921828685956, 0.9994350671768188, 0.00013114896820809463, -2.9999787208481052, 0.9992274641990662, -1.9999409845244287, 1.0000099374865954, 8, 0
4, 0.9989345073699951, 4, 0.9994770288467407, -6.999942796333627, -31.999989536954658, 0.9993259310722351, 1.0000305180022906, 1.9999436051455177, 0.9994233846664429, 0.999965607765759, 8.000032402682336, 0.9993124008178711, 2.9880929020009717e-05, 14.9999905892156, 0.999164879322052, -1.4465739766933439e-05, 19.99997922645605, 0.9993533492088318, 7.467597555432803e-06, 23.99995908277151, 0.9995205998420715, 1.1344471488428098e-05, 32.99995845306046, 0.999506413936615, -3.9999838050383687, -30.999962643694147, 0.9994195699691772, -1.0000139539507984, -27.00004860220318, 0.9994803667068481, -4.0974779480507095e-05, -22.999979858642746, 0.9994938969612122, -1.0001043126698193, -19.999959258470682, 0.999502956867218, -1.9999643072756186, -17.000016411949446, 0.9994872212409973, -2.9999686380553214, -12.999960364547007, 0.9995497465133667, -3.0000815603910524, -10.000019119844865, 0.999454140663147, -2.0000515068069546, -9.00003097142303, 0.9993098378181458, -1.000053604381435, -3.0000486006484834, 13, 4
5, 0.9990193843841553, 5, 0.9994487762451172, -3.9999405339583802, -32.99998536701307, 0.9993614554405212, -0.9999988715041184, 3.9999790491213503, 0.9994080066680908, -0.9999728522071791, 8.999931385902073, 0.9993433952331543, -1.9403804856210627e-06, 14.000052337030866, 0.9991649985313416, -0.9999094384054104, 17.99994841028672, 0.9993143677711487, -1.0000237825855436, 21.999984276909572, 0.9994977712631226, -1.9999426904945778, 32.99995002072859, 0.999488115310669, -3.000033166771445, -25.99999962244395, 0.9993115663528442, 1.0000177987926833, -21.000031601434983, 0.9994885325431824, 2.0000368856818085, -16.999981575643574, 0.9994498491287231, 1.9999388728670198, -12.99994464189362, 0.9994896650314331, 1.00007530006188, -12.00004565916555, 0.9994754195213318, 0.0001024278535197709, -8.00000713692441, 0.9995377659797668, -0.9999698306885278, -7.000001343684346, 0.9994113445281982, -0.9999660465980185, -4.999993066850891, 0.999303936958313, -1.9999501765008318, -0.9999811259460216, 8, 6
6, 0.9990131258964539, 6, 0.9995023608207703, -7.999972721818551, -29.000017756621823, 0.9993658661842346, -1.9999925026718586, 4.000080509383054, 0.999426543712616, -0.9999759583340904, 9.999951155044755, 0.9993744492530823, -1.9999527514675748, 16.999990862644665, 0.9991782903671265, -2.9999419928309123, 20.000045915007377, 0.99924635887146, -2.000062272061541, 27.999846597310636, 0.9995535612106323, -2.00006011909484, 34.9999796537125, 0.9995222091674805, -7.999921008663506, -26.999953122829865, 0.9993525147438049, -3.9999422425111106, -23.00002787803004, 0.9994714260101318, -2.0000100777532737, -18.00002079580986, 0.9994854927062988, 4.527395928732858e-05, -11.99994029409433, 0.9994742274284363, 2.0000691333648746, -10.000039412810736, 0.9994288086891174, 1.999992177036816, -4.999998943135893, 0.999536395072937, -0.9999670108524583, -3.99997432271482, 0.9994744062423706, -2.0001012831981058, -2.0000458521467976, 0.9993951916694641, -3.0000174330401848, 1.0000530982991904, 6, 10
7, 0.9989337921142578, 7, 0.999556303024292, -9.000019009921687, -33.000014739491235, 0.999304473400116, 3.274240401651696e-05, 2.0000333350400865, 0.9993957281112671, 5.727665026711293e-06, 8.999986850377468, 0.9993983507156372, -0.9999840115617928, 15.00001509318031, 0.9991397261619568, -0.9999757614535412, 17.999963734148025, 0.9993000030517578, -1.0000289275614875, 22.999856433090656, 0.9995688796043396, -1.000022039664401, 30.99995804015407, 0.9995375275611877, -5.999972648023316, -29.999953970271562, 0.9994316101074219, -2.999844807555462, -27.00003470394833, 0.9995536208152771, -0.9999840414612748, -23.0000226641219, 0.9994983673095703, -1.999984155191882, -20.999977586667853, 0.999515950679779, -1.000037294409168, -18.000040525013958, 0.9995409846305847, -3.000007365922599, -12.999960196711214, 0.9995336532592773, -3.9999702632695033, -9.000005237742016, 0.9994122385978699, -2.0000637318899237, -6.000055686652047, 0.9992804527282715, -1.9999176799175586, -1.0000227458131121, 11, 12
8, 0.9990385174751282, 8, 0.9995608925819397, -7.999900369071639, -24.000032198857973, 0.9993924498558044, -3.0000250884080515, 5.999983946850136, 0.9994232654571533, -1.9999399808670262, 9.999987559010947, 0.999344527721405, -1.000025108309643, 16.000086572370947, 0.9992435574531555, 2.0000531634727423, 19.99993804169071, 0.9992555379867554, 1.9999877028612616, 25.999934744301413, 0.9995702505111694, 1.9999958944904392, 34.999950145834646, 0.9995781183242798, -5.99994634143512, -22.99997485047423, 0.9993357062339783, -2.99992315850821, -19.00003034171614, 0.9995354413986206, 3.687845597255546e-05, -16.00003579060609, 0.999504029750824, 1.9999655321505116, -11.999969911430213, 0.999526858329773, 2.0001013745050216, -10.000042799841225, 0.9995101690292358, 1.0001049512161444, -5.000048614084733, 0.9995583891868591, 5.957667227107777e-05, -2.9999870239474262, 0.9995005130767822, -1.0000214399198768, -1.000016248906661, 0.9992671608924866, -2.000003155464313, 1.9999780710021469, 15, 5
9, 0.9990025162696838, 9, 0.9996128678321838, -12.999932112353491, -20.000037785353044, 0.9993985295295715, -3.000061733650597, 3.999944661276402, 0.9993512630462646, -1.9999246887948914, 8.999993917522659, 0.9993170499801636, 4.9186270473455806e-05, 15.000099503520516, 0.9992120265960693, 2.000112800999986, 19.00009555063133, 0.9991902112960815, 3.000052749581343, 24.00002915970032, 0.9995651841163635, 2.0000324427831657, 34.99992066190009, 0.9995632171630859, -9.999983503559577, -19.00002537015314, 0.9993039965629578, -3.999981545788984, -17.999989370575605, 0.9995455741882324, -0.9999222556915868, -16.00000584337988, 0.9995220899581909, 2.000134244463908, -10.999978961037357, 0.9994693398475647, 3.000115413884089, -9.000049822822717, 0.9994102120399475, 3.000072664106881, -4.999988766301215, 0.9995323419570923, 1.3898846503934692e-05, -3.0000021391940663, 0.999413251876831, -1.0000136514526474, -1.0000104791611193, 0.9993110299110413, -2.9999986505479654, 1.0000178963865665, 33, -6
10, 0.9989100694656372, 10, 0.9995134472846985, -9.000076833874942, -25.000046238150652, 0.9993709921836853, -3.22044031833002e-05, 3.9999812442123925, 0.9993863701820374, 1.0000378735159217, 11.999972947699916, 0.9993524551391602, -0.9999181554082242, 20.000002077506622, 0.9991620182991028, 0.0001060318375323277, 23.999938728021107, 0.9991850852966309, 1.616912719271113e-05, 27.999981217381674, 0.9994961023330688, -1.9998491363101039, 36.999901181916925, 0.9995687007904053, -6.999956030524231, -22.999999735316635, 0.9993822574615479, -2.99995648984509, -20.00005790360973, 0.9994773268699646, -1.3057220442647122e-05, -18.000046003669922, 0.9995006918907166, 1.0000054252880375, -12.999964904212987, 0.9994648098945618, 0.9999401539135988, -10.000026523879342, 0.9994593262672424, -0.999883997352967, -7.000016351182609, 0.9995537400245667, -2.9999256329785737, -4.999998739141006, 0.9994564056396484, -1.999987690771519, -4.000053559366393, 0.9993311762809753, -0.9999994872358542, -5.97764657186417e-05, 42, -12
